name,latitude,longitude,prov,date,key
"Lycorma delicatula (White, 1845)",30.14,119.43,gbif,2010-09-07,2307619003
"Lycorma delicatula (White, 1845)",31.37,121.23,gbif,2010-09-04,2307815382
"Lycorma delicatula (White, 1845)",36.13,127,gbif,2010-09-29,2308241831
"Lycorma delicatula (White, 1845)",29.47,121.47,gbif,2010-09-05,2308947311
"Lycorma delicatula (White, 1845)",36.35,136.37,gbif,2010-09-15,2309271965
"Lycorma delicatula (White, 1845)",35.25,126.43,gbif,2010-09-14,2309790847
"Lycorma delicatula (White, 1845)",37.35,127.03,gbif,2010-09-16,2310576838
"Lycorma delicatula (White, 1845)",29.03,121.02,gbif,2010-09-06,2310872606
"Lycorma delicatula (White, 1845)",36.26,126.46,gbif,2010-09-14,2310917217
"Lycorma delicatula (White, 1845)",39.54,116.24,gbif,2009-07-22,2308299929
"Lycorma delicatula (White, 1845)",37.738098,127.033682,gbif,2009-08-09,1993774374
"Lycorma delicatula (White, 1845)",36.599261,117.527585,gbif,2008-07-13,2862513092
"Lycorma delicatula (White, 1845)",34.559499,112.467878,gbif,2007-07-25,2826480879
"Lycorma delicatula (White, 1845)",27.666667,117.666667,gbif,1938-09-15,910530386
